Postcode,PostcodeNS,LSOA11,MSOA11,WardCodeONSNSPL,WardNameONSNSPL,ConstituencyCodeONSNSPL,ConstituencyNameONSNSPL,CCG,WardCodeCurrent,WardNameCurrent,ConstituencyCodeCurrent,ConstituencyNameCurrent,Latitude,Longitude,DateOfTermination
BD22 9JS,BD229JS,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.811423,-1.953598,
BD22 9JT,BD229JT,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.813058,-1.952731,
BD22 9JU,BD229JU,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.814118,-1.95074,200707
BD22 9JW,BD229JW,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.814513,-1.950876,
BD22 9JX,BD229JX,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.814846,-1.951134,201103
BD22 9JY,BD229JY,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.808958,-1.949349,
BD22 9JZ,BD229JZ,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.809534,-1.950988,
BD22 9LA,BD229LA,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.813265,-1.953475,
BD22 9LB,BD229LB,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.813795,-1.953322,
BD22 9LD,BD229LD,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.81447,-1.954096,
BD22 9LE,BD229LE,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.813193,-1.953748,
BD22 9LF,BD229LF,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.813032,-1.954827,
BD22 9LG,BD229LG,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.811143,-1.951883,
BD22 9LH,BD229LH,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.810961,-1.954877,
BD22 9LJ,BD229LJ,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.811557,-1.952474,
BD22 9LL,BD229LL,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.81029,-1.952202,
BD22 9LN,BD229LN,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.809841,-1.953448,
BD22 9LP,BD229LP,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.809428,-1.953889,
BD22 9LQ,BD229LQ,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.809482,-1.955924,198112
BD22 9LR,BD229LR,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.808888,-1.95307,
BD22 9LS,BD229LS,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.809266,-1.954709,
BD22 9LT,BD229LT,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.809158,-1.954952,
BD22 9LU,BD229LU,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.809113,-1.954968,
BD22 9LW,BD229LW,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.808888,-1.954208,
BD22 9LX,BD229LX,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.808948,-1.955122,
BD22 9LY,BD229LY,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.808948,-1.955213,
BD22 9NA,BD229NA,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.809049,-1.952249,
BD22 9NB,BD229NB,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.806191,-1.950673,200911
BD22 9ND,BD229ND,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.806594,-1.949185,
BD22 9NE,BD229NE,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.806693,-1.94961,
BD22 9NF,BD229NF,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.805678,-1.949429,
BD22 9NH,BD229NH,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.805434,-1.94583,
BD22 9NJ,BD229NJ,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.805907,-1.946819,
BD22 9NL,BD229NL,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.806306,-1.947727,
BD22 9NN,BD229NN,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.807124,-1.946937,
BD22 9NP,BD229NP,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.805503,-1.940394,
BD22 9NQ,BD229NQ,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.806271,-1.948396,
BD22 9NR,BD229NR,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.805458,-1.940668,
BD22 9NS,BD229NS,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.805439,-1.937889,
BD22 9NT,BD229NT,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.806383,-1.939178,
BD22 9NU,BD229NU,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.807618,-1.946222,
BD22 9NX,BD229NX,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.804982,-1.940744,198412
BD22 9PH,BD229PH,E01010854,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.829664,-1.942806,
BD22 9PJ,BD229PJ,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.829089,-1.944205,
BD22 9PT,BD229PT,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.808502,-1.94305,
BD22 9PU,BD229PU,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.81217,-1.943197,
BD22 9PX,BD229PX,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.814184,-1.944865,
BD22 9PY,BD229PY,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.812767,-1.945381,200607
BD22 9QA,BD229QA,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.803384,-1.944846,
BD22 9QB,BD229QB,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.804124,-1.951875,
BD22 9QD,BD229QD,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.804851,-1.960031,
BD22 9QE,BD229QE,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.801295,-1.969964,
BD22 9QF,BD229QF,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.802483,-1.948008,
BD22 9QG,BD229QG,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.810193,-1.959112,200108
BD22 9QH,BD229QH,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.806608,-1.962821,
BD22 9QJ,BD229QJ,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.807909,-1.956411,
BD22 9QL,BD229QL,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.810291,-1.956895,
BD22 9QN,BD229QN,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.804678,-1.971341,
BD22 9QP,BD229QP,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.8097,-1.960571,
BD22 9QQ,BD229QQ,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.796662,-1.978421,
BD22 9QR,BD229QR,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.811489,-1.962513,
BD22 9QS,BD229QS,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.812064,-1.963408,201605
BD22 9QT,BD229QT,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.813719,-1.966141,
BD22 9QU,BD229QU,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.813141,-1.9707,
BD22 9QW,BD229QW,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.812435,-1.972171,
BD22 9QX,BD229QX,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.812902,-1.97132,200704
BD22 9QY,BD229QY,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.808274,-1.974953,
BD22 9QZ,BD229QZ,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.815337,-1.968995,
BD22 9RA,BD229RA,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.809831,-1.98423,
BD22 9RB,BD229RB,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.813927,-1.973841,
BD22 9RD,BD229RD,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.815957,-1.968584,
BD22 9RE,BD229RE,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.81915,-1.977878,
BD22 9RF,BD229RF,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.821554,-1.972259,
BD22 9RG,BD229RG,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.815549,-1.955264,
BD22 9RH,BD229RH,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.821296,-1.968489,
BD22 9RJ,BD229RJ,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.820495,-1.962566,
BD22 9RL,BD229RL,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.820502,-1.95772,
BD22 9RN,BD229RN,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.820078,-1.953938,
BD22 9RP,BD229RP,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.819794,-1.948777,
BD22 9RQ,BD229RQ,E01010855,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.814439,-2.006451,
BD22 9RR,BD229RR,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.817794,-1.951495,
BD22 9RS,BD229RS,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.817339,-1.960442,
BD22 9RT,BD229RT,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.816064,-1.96304,
BD22 9RU,BD229RU,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.816243,-1.96102,
BD22 9RX,BD229RX,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.817068,-1.957101,
BD22 9RY,BD229RY,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.81612,-1.954917,
BD22 9SA,BD229SA,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.816213,-1.953183,
BD22 9SB,BD229SB,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.815359,-1.953457,
BD22 9SD,BD229SD,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.814785,-1.955174,
BD22 9SE,BD229SE,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.815396,-1.956601,
BD22 9SF,BD229SF,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.814685,-1.953382,
BD22 9SG,BD229SG,E01010594,E02002213,E05001343,Bingley Rural,E14000925,Shipley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.804534,-1.927368,
BD22 9SH,BD229SH,E01010858,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.805124,-1.938649,
BD22 9SJ,BD229SJ,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.804413,-1.935385,
BD22 9SL,BD229SL,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.803537,-1.935617,
BD22 9SN,BD229SN,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.804968,-1.932104,
BD22 9SP,BD229SP,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.801415,-1.927646,
BD22 9SQ,BD229SQ,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.81377,-1.958501,
BD22 9SR,BD229SR,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.808944,-1.938658,
BD22 9SS,BD229SS,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.815207,-1.934867,
BD22 9ST,BD229ST,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.820427,-1.939313,
BD22 9SU,BD229SU,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.823237,-1.941767,
BD22 9SX,BD229SX,E01010854,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.827003,-1.942476,
BD22 9SY,BD229SY,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.82189,-1.943941,
BD22 9TA,BD229TA,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.818599,-1.942107,
BD22 9TD,BD229TD,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.816838,-1.943446,
BD22 9UA,BD229UA,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.815774,-1.955917,199112
BD22 9US,BD229US,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.86514,-1.914338,200306
BD22 9UT,BD229UT,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.82189,-1.943941,200101
BD22 9UU,BD229UU,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.815774,-1.955917,199512
BD22 9UW,BD229UW,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.815774,-1.955917,200009
BD22 9UX,BD229UX,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.86514,-1.914338,199707
BD22 9UY,BD229UY,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.86514,-1.914338,199707
BD22 9UZ,BD229UZ,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.815774,-1.955917,199507
BD22 9WP,BD229WP,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.86514,-1.914338,201307
BD22 9WQ,BD229WQ,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.86514,-1.914338,201202
BD22 9WR,BD229WR,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.86514,-1.914338,200909
BD22 9WS,BD229WS,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.865086,-1.914125,201610
BD22 9WT,BD229WT,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.8651,-1.914128,
BD22 9WU,BD229WU,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.86514,-1.914338,200701
BD22 9WW,BD229WW,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.86514,-1.914338,200901
BD22 9WX,BD229WX,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.865086,-1.914125,202007
BD22 9WY,BD229WY,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.86514,-1.914338,200905
BD22 9WZ,BD229WZ,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.86514,-1.914338,200601
BD22 9YA,BD229YA,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.86514,-1.914338,201007
BD22 9YP,BD229YP,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.86514,-1.914338,200207
BD22 9YR,BD229YR,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.815774,-1.955917,200010
BD22 9YS,BD229YS,E01010710,E02002190,E05001355,Keighley Central,E14000766,Keighley,E38000232,E05001355,Keighley Central,E14000766,Keighley,53.86514,-1.914338,200508
BD22 9YT,BD229YT,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.82189,-1.943941,200106
BD22 9YU,BD229YU,E01010857,E02002205,E05001369,Worth Valley,E14000766,Keighley,E38000232,E05001369,Worth Valley,E14000766,Keighley,53.82189,-1.943941,200006
